time,seconds_elapsed,magneticBearing
1766409233697895400,434.9108955078125,116.47545721043284
1766409233717895400,434.9308955078125,118.4049474410804
1766409233737900500,434.9509006347656,121.42956381391983
1766409233757901600,434.97090161132815,125.09964014230843
1766409233777897700,434.9908977050781,128.99228660610726
1766409233797903400,435.0109033203125,133.55419739770858
1766409233817902600,435.03090258789064,138.71332659517572
1766409233837897000,435.05089697265623,142.8698990625445
1766409233857900800,435.07090087890623,147.04734105115426
1766409233877899000,435.09089892578123,150.46559109160393
1766409233897893000,435.1108930664063,152.51062852868083
1766409233917896000,435.1308959960937,153.95501722631235
1766409233937894400,435.1508942871094,155.10278151258777
1766409233957902600,435.1709025878906,154.72619827356831
1766409233977903600,435.19090356445315,151.74196932545047
1766409233997899500,435.2108994140625,147.86318627819807
1766409234017903600,435.2309035644531,142.63041649175798
1766409234037902000,435.2509020996094,136.3202118292347
1766409234057898000,435.27089794921875,128.46306859689435
1766409234077901000,435.29090112304686,120.27986915801938
1766409234097900800,435.31090087890624,111.71295662246216
1766409234117895000,435.3308950195312,104.26956917064898
1766409234137898000,435.35089794921873,99.69852991975254
1766409234157896400,435.370896484375,96.45350941622829
1766409234177902300,435.39090234375,95.16021485997321
1766409234197903000,435.41090307617185,95.05428193313939
1766409234217906000,435.43090600585936,96.14713011733278
1766409234237898000,435.45089794921876,98.68988968855514
1766409234257899000,435.4708989257812,101.2106327590526
1766409234277896000,435.49089599609374,103.95341229338015
1766409234297900500,435.5109006347656,106.30309534906426
1766409234317900500,435.5309006347656,108.43494783839033
1766409234337896200,435.55089624023435,109.83022548513176
1766409234357900000,435.57090014648435,111.02395140143139
1766409234377899300,435.5908991699219,112.45453116389363
1766409234397894000,435.6108937988281,113.06059230456003
1766409234417897700,435.6308977050781,113.87634080580523
1766409234437895400,435.6508955078125,114.73816235391588
1766409234457902000,435.67090209960935,115.25732107879251
1766409234477903000,435.6909030761719,115.52123476680592
1766409234497899500,435.7108994140625,116.72868663750428
1766409234517904400,435.730904296875,118.20243511884188
1766409234537903600,435.7509035644531,119.33584713196386
1766409234557898800,435.77089868164063,120.72748422868366
1766409234577902300,435.79090234375,121.0015255658604
1766409234597901000,435.81090112304685,97.12501634890181
1766409234617896400,435.830896484375,312.96266887120896
1766409234637899800,435.8508996582031,311.73912761314375
1766409234657898500,435.8708984375,314.7453533455942
1766409234677894000,435.89089379882813,317.8587472446672
1766409234697896700,435.91089672851564,321.83735504160086
1766409234717895400,435.9308955078125,325.96889007602744
1766409234737901600,435.9509016113281,331.97408895053195
1766409234757902800,435.97090283203124,340.69497198305817
1766409234777898200,435.9908981933594,352.06173579407505
1766409234797902300,436.01090234375,5.870668689520154
1766409234817901800,436.03090185546876,17.26299686651786
1766409234837896200,436.05089624023435,26.172322056743297
1766409234857900000,436.07090014648435,32.88413918512858
1766409234877899000,436.09089892578123,38.1313082323322
1766409234897893000,436.1108930664063,42.059308735746114
1766409234917900300,436.130900390625,44.54455827472754
1766409234937898800,436.1508986816406,47.84755543556706
1766409234957905000,436.17090478515627,51.285856203647455
1766409234977905400,436.19090551757813,55.90786327652935
1766409234997900300,436.210900390625,61.80945616770335
1766409235017904600,436.2309045410156,67.92280140125564
1766409235037904000,436.25090380859376,73.3792433841458
1766409235057897700,436.27089770507814,78.68017715784285
1766409235077902000,436.29090209960935,83.93908378753089
1766409235097900300,436.310900390625,89.50394503960476
1766409235117895400,436.3308955078125,94.75132550320453
